chr	pos	N	X
chr18	46852185	10	7
chr18	46852197	10	5
chr18	46852232	18	6
chr18	46852267	7	2
chr18	46852359	7	3
chr18	46852372	8	3
chr18	46852397	25	6
chr18	46852409	24	6
chr18	46852454	24	16
chr18	46852479	25	10
chr18	46852561	114	37
chr18	46852564	114	33
chr18	46852571	114	41
chr18	46857931	1	1
chr18	46858109	217	1
chr18	46887402	230	230
chr18	46887413	231	231
chr18	46887426	231	231
chr18	46887436	231	0
chr18	46893633	191	191
chr18	46901550	9	0
chr18	46901552	2	0
chr18	46901554	1	0
chr18	46901558	15	0
chr18	46901568	15	0
chr18	46901581	15	15
chr18	46901583	15	0
chr18	46901597	102	0
chr18	46901603	100	0
chr18	46901610	102	0
chr18	46901612	102	0
chr18	46901614	102	0
chr18	46901618	102	0
chr18	46901624	102	0
chr18	46901801	98	1
chr18	46901805	98	0
chr18	46901812	98	0
chr18	46901814	97	0
chr18	46901817	97	0
chr18	46901820	98	0
chr18	46901822	96	0
chr18	46901831	97	1
chr18	46902087	402	0
chr18	46902095	403	0
chr18	46902109	404	0
chr18	46902111	403	402
chr18	46902175	1	0
chr18	46961695	10	2
chr18	46961699	10	2
chr18	46961708	14	0
chr18	46961712	14	1
chr18	46961731	4	0
chr18	46961763	7	5
chr18	46961828	107	0
chr18	46970336	69	1
chr18	46970358	70	0
chr18	46970367	70	0
chr18	46975586	19	0
chr18	47009964	246	6
chr18	47009970	248	0
chr18	47009981	250	0
chr18	47009998	249	0
chr18	47010101	2	2
chr18	47010104	2	2
chr18	47010124	2	0
chr18	47010236	2	0
chr18	47010241	2	0
chr18	47010260	2	2
chr18	47043152	3	0
chr18	47043202	33	9
chr18	47043206	33	8
chr18	47043219	32	18
chr18	47060703	40	15
chr18	47060853	56	18
chr18	47081510	415	406
chr18	47081529	415	0
chr18	47081648	21	7
chr18	47092011	1	0
chr18	47103023	21	0
chr18	47104645	1	0
chr18	47118383	227	0
chr18	47118390	228	0
chr18	47118402	228	0
chr18	47118413	228	0
chr18	47118465	1127	0
chr18	47118473	1130	0
chr18	47118480	1131	0
chr18	47118482	1130	0
chr18	47118485	1127	0
chr18	47118570	618	2
chr18	47118586	629	1
chr18	47118599	624	2
chr18	47118603	628	0
chr18	47127948	31	31
chr18	47128179	2	2
chr18	47140930	1	0
chr18	47141009	1	1
chr18	47141049	14	4
chr18	47141057	14	6
chr18	47141061	13	7
chr18	47158594	1	0
chr18	47181026	1	1
chr18	47227794	13	8
chr18	47227846	29	10
chr18	47342288	52	19
chr18	47342438	63	25
chr18	47347986	10	5
chr18	47347993	10	4
chr18	47348194	39	11
chr18	47348201	39	38
chr18	47348206	61	56
chr18	47348210	61	54
chr18	47348239	74	58
chr18	47348263	53	45
chr18	47348271	52	40
chr18	47348334	1	1
chr18	47348346	1	1
chr18	47348360	1	1
chr18	47348395	93	65
chr18	47348402	31	22
chr18	47348409	31	22
chr18	47348414	53	41
chr18	47348418	52	44
chr18	47348447	79	70
chr18	47348471	56	53
chr18	47348479	53	41
chr18	47348602	19	16
chr18	47348609	19	10
chr18	47348647	73	62
chr18	47348671	61	49
chr18	47348708	1	1
chr18	47348810	48	15
chr18	47348817	48	45
chr18	47348822	69	61
chr18	47348826	69	62
chr18	47348855	21	19
chr18	47383057	53	25
chr18	47383151	1	1
chr18	47383207	47	28
chr18	47408265	2	2
chr18	47408357	1	1
chr18	47415791	16	13
chr18	47415817	13	13
chr18	47428073	1	0
chr18	47428241	471	471
chr18	47428265	466	466
chr18	47428832	1	0
chr18	47428839	1	0
chr18	47428848	1	0
chr18	47435681	320	320
chr18	47445309	2	0
chr18	47445389	91	75
chr18	47445400	92	71
chr18	47445422	101	68
chr18	47445429	9	6
chr18	47445434	38	31
chr18	47445438	38	31
chr18	47445467	28	24
chr18	47526343	17	0
chr18	47526593	382	1
chr18	47526596	383	2
chr18	47526600	389	0
chr18	47526604	391	0
chr18	47526618	390	0
chr18	47526625	391	0
chr18	47527230	1	0
chr18	47528671	1	0
chr18	47528680	1	1
chr18	47528707	4	0
chr18	47528709	4	3
chr18	47528741	5	4
chr18	47529544	13	0
chr18	47529546	13	0
chr18	47529549	13	0
chr18	47529557	268	0
chr18	47529561	256	0
chr18	47529563	256	0
chr18	47529566	256	1
chr18	47529572	256	0
chr18	47529589	256	0
chr18	47529591	255	0
chr18	47529637	421	0
chr18	47529664	421	1
chr18	47553019	49	17
chr18	47553169	72	17
chr18	47553894	27	13
chr18	47553946	16	12
chr18	47554508	51	24
chr18	47554657	50	20
chr18	47567528	37	12
chr18	47567648	135	28
chr18	47567678	138	27
chr18	47574545	126	28
chr18	47574562	127	28
chr18	47574575	125	28
chr18	47574655	117	0
chr18	47574670	117	0
chr18	47613970	154	0
chr18	47613992	154	0
chr18	47628911	97	0
chr18	47628990	53	0
chr18	47629001	54	0
chr18	47677141	1	0
chr18	47677339	48	17
chr18	47682222	78	0
chr18	47682287	6	4
chr18	47682317	6	5
chr18	47683981	3	0
chr18	47684068	1	0
chr18	47684097	1	0
chr18	47684129	1	0
chr18	47724699	34	16
chr18	47724745	8	0
chr18	47747343	56	16
chr18	47747477	117	71
chr18	47747493	118	81
chr18	47761611	44	18
chr18	47761761	56	17
chr18	47778393	25	25
chr18	47813239	7	6
chr18	47813246	8	6
chr18	47813263	7	6
chr18	47813266	8	6
chr18	47813268	8	6
chr18	47813276	1	0
chr18	47813280	1	0
chr18	47813796	2	1
chr18	47813826	2	1
chr18	47813901	30	19
chr18	47828367	299	0
chr18	47862436	44	0
chr18	47863522	1	1
chr18	47891494	66	1
chr18	47891511	66	0
chr18	47891613	31	17
chr18	47891692	55	14
chr18	47891714	11	11
chr18	47891749	3	0
chr18	47891769	3	0
chr18	47897252	54	20
chr18	47902858	23	9
chr18	47902872	24	9
chr18	47902876	27	13
chr18	47902897	5	3
chr18	47902909	4	3
chr18	47902954	26	8
chr18	47902979	26	5
chr18	47903061	82	31
chr18	47903064	80	33
chr18	47903071	111	55
chr18	47903084	30	9
chr18	47903088	43	14
chr18	47903109	13	6
chr18	47903121	13	5
chr18	47903156	4	0
chr18	47903191	2	0
chr18	47903273	102	36
chr18	47903276	102	34
chr18	47903283	123	51
chr18	47903296	24	8
chr18	47903300	45	16
chr18	47903321	23	10
chr18	47903333	21	8
chr18	47903378	28	17
chr18	47903485	1	0
chr18	47903488	1	0
chr18	47903495	33	11
chr18	47903508	32	12
chr18	47903512	88	33
chr18	47903533	57	23
chr18	47903545	57	21
chr18	47903590	21	14
chr18	47903615	21	9
chr18	47903697	100	32
chr18	47903700	100	29
chr18	47903707	118	47
chr18	47903720	20	9
chr18	47903724	30	16
chr18	47903745	12	8
chr18	47903757	10	10
chr18	47903802	19	9
chr18	47903827	19	9
chr18	47903909	2	1
chr18	47903912	2	1
chr18	47903919	39	16
chr18	47903932	37	11
chr18	47903936	78	33
chr18	47903969	46	24
chr18	47904014	1	0
chr18	47929980	4	4
chr18	47929984	4	2
chr18	47929992	16	8
chr18	47929994	16	10
chr18	47930014	16	5
chr18	47930021	12	5
chr18	47930952	6	5
chr18	47930968	14	9
chr18	47930978	14	12
chr18	47930986	14	11
chr18	47930991	48	42
chr18	47931022	40	32
chr18	47931082	37	32
chr18	47931085	37	36
chr18	47931914	65	44
chr18	47931948	65	41
chr18	47932025	44	39
chr18	47932383	81	81
chr18	47932565	94	60
chr18	47943953	119	110
chr18	47943974	110	110
chr18	47943982	119	0
chr18	47988100	56	21
chr18	47988250	51	17
chr18	47991062	22	9
chr18	47991076	21	9
chr18	47991218	1	0
chr18	47991221	1	0
chr18	47991229	9	2
chr18	47991327	50	35
chr18	47991430	359	0
chr18	47991452	1	0
chr18	48073346	6	0
chr18	48073352	6	0
chr18	48073408	90	0
chr18	48073420	89	0
chr18	48180131	123	0
chr18	48193097	42	13
chr18	48193326	1	0
chr18	48193344	1	0
chr18	48206852	34	0
chr18	48206871	34	0
chr18	48206944	435	0
chr18	48206956	41	0
chr18	48207102	11	0
chr18	48207111	11	0
chr18	48207200	242	0
chr18	48229243	25	0
chr18	48229262	25	0
chr18	48250334	2	2
chr18	48250408	33	10
chr18	48250412	33	13
chr18	48250435	33	23
chr18	48370541	50	19
chr18	48370691	55	19
chr18	48376398	36	26
chr18	48376408	36	23
chr18	48376413	36	21
chr18	48376433	112	26
chr18	48376451	113	49
chr18	48376467	115	35
chr18	48376526	152	100
chr18	48376540	100	60
chr18	48376544	100	48
chr18	48376565	1	0
chr18	48376581	108	64
chr18	48376601	106	63
chr18	48376632	2	2
chr18	48376647	54	22
chr18	48376661	52	36
chr18	48376665	54	24
chr18	48376681	68	41
chr18	48376730	77	56
chr18	48376732	77	59
chr18	48376740	149	113
chr18	48376754	72	45
chr18	48376758	72	45
chr18	48376795	100	57
chr18	48376815	98	53
chr18	48376826	28	23
chr18	48376836	28	24
chr18	48376841	28	23
chr18	48376861	1	1
chr18	48376879	1	1
chr18	48376954	159	89
chr18	48376968	93	46
chr18	48377009	93	63
chr18	48377029	91	51
chr18	48377040	29	24
chr18	48377050	29	22
chr18	48377055	29	21
chr18	48377075	69	34
chr18	48377089	69	49
chr18	48377093	69	29
chr18	48377109	83	51
chr18	48377158	49	42
chr18	48377160	49	41
chr18	48377168	123	91
chr18	48377182	74	42
chr18	48377186	74	51
chr18	48377223	101	61
chr18	48377243	99	49
chr18	48377254	42	33
chr18	48377264	42	32
chr18	48377269	42	33
chr18	48377289	65	22
chr18	48377303	98	72
chr18	48377307	97	57
chr18	48377372	51	41
chr18	48377374	51	40
chr18	48377382	164	120
chr18	48377396	113	77
chr18	48377400	113	76
chr18	48377437	112	72
chr18	48377457	108	56
chr18	48380404	12	6
chr18	48380418	12	1
chr18	48380427	12	0
chr18	48380568	1	0
chr18	48380573	7	3
chr18	48380608	13	10
chr18	48413122	78	0
chr18	48413130	78	0
chr18	48413269	39	16
chr18	48546844	57	18
chr18	48546994	33	17
chr18	48650414	1	0
chr18	48650419	1	1
chr18	48650424	1	0
chr18	48661295	56	20
chr18	48661445	53	17
chr18	48662332	58	21
chr18	48662482	55	15
chr18	48668066	14	9
chr18	48668073	14	7
chr18	48668243	7	0
chr18	48668267	7	0
chr18	48688697	6	0
chr18	48688729	10	0
chr18	48688952	5	4
chr18	48701235	10	7
chr18	48701242	10	5
chr18	48701280	70	55
chr18	48701304	60	51
chr18	48701341	59	59
chr18	48701375	59	0
chr18	48701436	67	49
chr18	48701443	11	8
chr18	48701448	35	19
chr18	48701452	36	30
chr18	48701481	25	19
chr18	48715459	57	19
chr18	48715609	54	21
chr18	48716172	18	10
chr18	48716214	24	4
chr18	48716224	24	5
chr18	48796853	9	0
chr18	48832971	50	22
chr18	48833121	38	13
chr18	48869784	87	52
chr18	48869966	3	3
chr18	48870324	40	35
chr18	48870401	79	50
chr18	48870435	79	57
chr18	48871264	40	39
chr18	48871267	41	35
chr18	48871327	42	29
chr18	48871358	52	49
chr18	48871363	12	8
chr18	48871371	12	9
chr18	48871381	12	5
chr18	48871397	2	1
chr18	48872289	14	6
chr18	48872296	15	8
chr18	48872316	16	8
chr18	48872318	16	10
chr18	48872326	2	2
chr18	48872330	2	2
chr18	48918046	18	14
chr18	48918054	18	12
chr18	48918056	17	16
chr18	48918094	14	8
chr18	48918105	234	39
chr18	48918139	221	36
chr18	48918159	18	7
chr18	48918164	18	8
chr18	48918174	18	8
chr18	48963395	35	12
chr18	48963447	10	5
chr18	48971795	8	7
chr18	48971825	8	7
chr18	49130516	17	10
chr18	49130568	53	34
chr18	49161729	38	0
chr18	49161761	52	0
chr18	49161879	56	22
chr18	49165066	19	5
chr18	49174278	21	6
chr18	49174288	21	5
chr18	49174330	16	6
chr18	49174895	56	28
chr18	49175045	41	20
chr18	49212391	19	8
chr18	49212401	19	7
chr18	49212443	17	10
chr18	49212949	59	26
chr18	49213099	42	20
chr18	49222475	26	20
chr18	49222624	48	19
chr18	49232964	41	14
chr18	49233114	63	18
chr18	49241525	36	16
chr18	49241607	1	1
chr18	49241672	35	13
chr18	49279606	52	27
chr18	49279756	44	28
chr18	49285768	8	7
chr18	49285798	8	5
chr18	49285873	28	20
chr18	49336126	38	16
chr18	49336151	39	0
chr18	49336276	53	27
chr18	49336834	10	4
chr18	49336876	68	1
chr18	49336886	68	0
chr18	49431320	1	0
chr18	49431394	3	3
chr18	49431424	3	2
chr18	49431885	12	9
chr18	49431937	31	13
chr18	49434472	49	21
chr18	49434622	54	23
chr18	49456439	4	0
chr18	49456553	89	10
chr18	49530472	2	0
chr18	49530741	1	1
chr18	49530835	528	528
chr18	49530870	1	0
chr18	49547659	47	16
chr18	49547809	57	26
chr18	49550939	46	36
chr18	49551124	14	11
chr18	49551128	14	11
chr18	49551133	13	9
chr18	49551140	13	10
chr18	49551147	61	52
chr18	49551303	71	55
chr18	49551332	41	35
chr18	49551341	18	17
chr18	49551348	18	17
chr18	49551355	84	74
chr18	49551390	1	1
chr18	49551404	1	1
chr18	49551487	48	39
chr18	49551511	56	44
chr18	49551549	9	5
chr18	49551556	9	5
chr18	49557103	41	15
chr18	49557253	58	29
chr18	49574804	20	3
chr18	49574955	39	1
chr18	49580087	43	15
chr18	49580237	60	27
chr18	49609620	60	23
chr18	49609770	47	16
chr18	49658137	1	0
chr18	49658152	1	0
chr18	49658250	3	0
chr18	49658257	4	3
chr18	49661573	2	2
chr18	49688043	50	25
chr18	49688193	47	8
chr18	49719073	56	0
chr18	49719076	56	0
chr18	49719101	56	0
chr18	49720592	1	0
chr18	49720740	1	0
chr18	49720756	211	1
chr18	49720768	210	0
chr18	49720892	837	836
chr18	49725723	26	9
chr18	49725774	81	0
chr18	49727043	12	6
chr18	49727095	14	8
chr18	49727657	40	14
chr18	49727807	50	14
chr18	49760631	5	3
chr18	49760781	48	18
chr18	49767534	159	0
chr18	49767623	7	0
chr18	49792008	15	4
chr18	49792012	15	4
chr18	49792020	15	1
chr18	49792024	15	4
chr18	49801638	70	0
chr18	49801650	70	0
chr18	49813357	30	16
chr18	49813361	31	13
chr18	49813373	32	16
chr18	49826961	19	11
chr18	49829002	1	0
chr18	49829097	4	3
chr18	49829158	41	27
chr18	49829187	66	66
chr18	49829191	66	15
chr18	49829196	50	0
chr18	49829203	107	98
chr18	49829359	34	15
chr18	49829397	14	7
chr18	49829404	14	9
chr18	49841442	5	0
chr18	49853732	42	41
chr18	49853809	22	0
chr18	49853843	22	0
chr18	49854672	33	28
chr18	49854735	63	47
chr18	49854756	63	52
chr18	49854766	75	70
chr18	49854771	13	9
chr18	49854779	13	9
chr18	49854789	13	7
chr18	49854805	37	29
chr18	49854952	30	30
chr18	49854961	31	26
chr18	49854974	31	30
chr18	49854982	31	26
chr18	49855662	302	219
chr18	49855683	302	267
chr18	49855686	307	51
chr18	49855703	574	573
chr18	49855708	574	573
chr18	49855723	569	569
chr18	49855728	572	572
chr18	49855752	10	10
chr18	49855754	10	10
chr18	49855762	10	7
chr18	49855766	3	3
chr18	49879137	43	43
chr18	49899553	23	23
chr18	49899557	23	23
chr18	49906288	348	348
chr18	49906296	348	347
chr18	49906306	347	347
chr18	49915032	6	0
chr18	49915042	6	0
chr18	49915054	2	0
chr18	49915063	2	0
chr18	49915065	2	0
chr18	49915072	2	0
chr18	49915075	2	0
chr18	49915078	2	0
chr18	49915081	116	0
chr18	49915086	116	0
chr18	49915089	111	0
chr18	49915095	115	0
chr18	49915100	115	0
chr18	49915110	116	0
chr18	49915114	116	0
chr18	49916903	37	0
chr18	49922280	4	1
chr18	49922355	14	4
chr18	49922385	14	14
chr18	49927508	12	1
chr18	49934898	194	1
chr18	49934924	195	0
chr18	49935058	61	15
chr18	49992392	44	0
chr18	49992394	44	0
chr18	49992401	44	0
chr18	49992410	44	0
chr18	49992418	44	0
chr18	49992423	44	0
chr18	49992489	65	1
chr18	49992504	66	0
chr18	49992508	66	1
chr18	49992626	1	0
chr18	49992636	1	0
chr18	49992639	1	0
chr18	49992641	1	0
chr18	50090313	64	31
chr18	50090343	66	33
chr18	50090463	41	15
chr18	50125267	1	1
chr18	50125342	1	1
chr18	50138127	25	0
chr18	50138946	3	0
chr18	50139108	1	0
chr18	50139130	1	0
chr18	50139228	134	0
chr18	50139234	133	0
chr18	50139239	132	0
chr18	50139250	134	0
chr18	50139255	133	0
chr18	50148027	136	136
chr18	50148355	1	0
chr18	50148359	1	1
chr18	50148363	1	1
chr18	50148379	1	1
chr18	50148437	224	223
chr18	50182746	6	6
chr18	50182761	6	6
chr18	50211664	356	356
chr18	50211687	358	358
chr18	50213651	124	124
chr18	50213657	124	124
chr18	50284935	2	0
chr18	50288015	150	1
chr18	50288025	150	0
chr18	50288028	151	0
chr18	50288032	151	0
chr18	50288049	151	0
chr18	50289469	1	1
chr18	50373125	48	19
chr18	50373275	41	18
chr18	50406673	5	0
chr18	50406692	89	30
chr18	50406708	84	46
chr18	50412945	630	629
chr18	50413002	1	1
chr18	50413016	2	2
chr18	50413028	2	2
chr18	50413084	1	1
chr18	50413099	55	41
chr18	50413123	82	61
chr18	50413152	49	41
chr18	50413156	50	35
chr18	50413161	23	18
chr18	50413168	23	19
chr18	50413175	73	58
chr18	50413288	1	1
chr18	50413292	1	1
chr18	50413307	61	49
chr18	50413331	88	67
chr18	50413360	46	35
chr18	50413364	47	40
chr18	50413369	20	16
chr18	50413376	20	16
chr18	50413383	83	73
chr18	50413444	1	1
chr18	50413515	55	38
chr18	50413539	64	44
chr18	50413577	11	7
chr18	50413584	11	8
chr18	50419131	66	21
chr18	50419281	42	13
chr18	50421779	2	0
chr18	50421797	2	1
chr18	50422026	50	23
chr18	50427632	28	14
chr18	50427646	28	10
chr18	50427650	35	19
chr18	50427671	7	3
chr18	50427683	7	4
chr18	50427728	15	9
chr18	50427753	15	9
chr18	50427835	102	33
chr18	50427838	102	34
chr18	50427845	105	41
chr18	50427858	4	0
chr18	50427862	6	3
chr18	50427883	4	2
chr18	50427895	3	3
chr18	50453694	21	1
chr18	50485137	18	8
chr18	50485168	18	8
chr18	50505513	33	16
chr18	50505665	40	9
chr18	50507785	42	12
chr18	50507935	37	14
chr18	50526293	1	0
chr18	50526324	1	0
chr18	50581736	64	18
chr18	50598870	42	15
chr18	50599020	83	33
chr18	50606834	42	14
chr18	50606984	42	15
chr18	50615671	43	17
chr18	50615821	58	32
chr18	50691863	50	16
chr18	50692013	31	14
chr18	50697560	15	7
chr18	50697567	15	7
chr18	50697605	58	38
chr18	50697629	49	32
chr18	50697761	85	61
chr18	50697768	16	11
chr18	50697775	16	11
chr18	50697780	32	22
chr18	50697784	32	18
chr18	50697813	72	54
chr18	50697837	56	40
chr18	50697969	63	52
chr18	50697976	22	13
chr18	50697983	22	13
chr18	50697988	53	37
chr18	50697992	53	42
chr18	50698021	129	102
chr18	50698045	100	87
chr18	50698177	82	63
chr18	50698184	22	17
chr18	50698191	22	15
chr18	50698196	41	29
chr18	50698200	41	30
chr18	50698229	69	55
chr18	50698253	51	43
chr18	50698268	1	1
chr18	50698270	1	1
chr18	50698272	1	1
chr18	50698324	1	1
chr18	50698336	1	1
chr18	50698350	1	1
chr18	50698385	66	50
chr18	50698392	16	9
chr18	50698399	16	10
chr18	50698404	36	28
chr18	50698408	36	29
chr18	50698437	65	46
chr18	50698461	45	32
chr18	50698593	87	58
chr18	50698600	21	13
chr18	50698607	21	15
chr18	50698612	43	33
chr18	50698616	43	29
chr18	50698645	22	17
chr18	50718433	50	14
chr18	50772196	7	0
chr18	50772254	2	0
chr18	50773068	87	40
chr18	50773218	49	23
chr18	50779370	2	0
chr18	50779574	1	1
chr18	50783764	23	8
chr18	50783774	23	10
chr18	50783816	22	14
chr18	50792175	3	3
chr18	50792179	4	3
chr18	50792187	7	4
chr18	50792189	7	4
chr18	50792209	7	5
chr18	50792216	3	2
chr18	50793090	11	7
chr18	50793106	20	8
chr18	50793116	20	11
chr18	50793124	20	13
chr18	50793129	58	52
chr18	50793160	49	39
chr18	50793220	38	35
chr18	50793223	38	36
chr18	50794052	56	40
chr18	50794086	56	35
chr18	50794163	46	45
chr18	50794521	3	3
chr18	50794703	79	49
chr18	50810179	60	21
chr18	50810329	57	23
chr18	50816994	2	1
chr18	50817249	41	30
chr18	50818579	49	32
chr18	50818729	50	21
chr18	50824363	28	22
chr18	50824387	28	23
chr18	50824519	58	43
chr18	50824531	27	20
chr18	50824564	58	37
chr18	50824625	2	1
chr18	50824671	1	1
chr18	50824685	1	1
chr18	50824720	50	42
chr18	50824732	20	15
chr18	50824765	48	37
chr18	50824826	2	2
chr18	50824921	70	56
chr18	50824928	16	10
chr18	50824935	16	12
chr18	50824940	47	34
chr18	50824944	46	34
chr18	50824973	76	56
chr18	50825034	2	2
chr18	50825080	1	1
chr18	50825094	1	1
chr18	50825129	66	53
chr18	50825152	32	27
chr18	50825181	32	28
chr18	50840692	30	6
chr18	50852144	105	18
chr18	50852294	50	21
chr18	50937071	70	46
chr18	50937218	172	28
chr18	50942557	93	39
chr18	50942564	93	34
chr18	50942567	93	41
chr18	50942674	23	10
chr18	50942700	70	25
chr18	50942731	72	28
chr18	50942752	20	5
chr18	50942756	20	5
chr18	50942769	130	49
chr18	50942776	110	34
chr18	50942779	110	39
chr18	50942886	25	9
chr18	50942931	13	2
chr18	50942943	13	2
chr18	50942964	33	11
chr18	50942968	20	6
chr18	50942981	108	44
chr18	50942988	88	35
chr18	50942991	88	31
chr18	50943073	29	17
chr18	50943098	29	19
chr18	50943143	21	7
chr18	50943155	21	7
chr18	50943176	53	27
chr18	50943180	32	14
chr18	50943194	32	11
chr18	50948800	42	12
chr18	50955168	39	16
chr18	50955318	51	20
chr18	51043240	40	11
chr18	51043390	48	17
chr18	51087536	2	0
chr18	51087684	2	1
chr18	51087700	2	0
chr18	51087779	76	31
chr18	51087929	46	16
chr18	51128638	48	16
chr18	51128788	54	23
chr18	51132419	47	18
chr18	51132569	61	18
chr18	51136200	65	21
chr18	51136350	57	20
chr18	51139980	43	14
chr18	51140130	45	20
chr18	51143761	39	8
chr18	51143911	64	28
chr18	51147542	45	16
chr18	51147692	60	21
chr18	51151323	41	19
chr18	51151473	49	20
chr18	51155104	49	15
chr18	51155254	62	26
chr18	51160844	17	15
chr18	51160851	17	11
chr18	51160889	56	39
chr18	51160950	1	1
chr18	51161045	54	46
chr18	51161052	15	9
chr18	51161059	15	8
chr18	51161064	32	23
chr18	51161068	32	24
chr18	51161097	67	51
chr18	51161253	49	32
chr18	51161265	41	28
chr18	51161269	41	36
chr18	51161298	63	47
chr18	51161359	2	1
chr18	51161454	48	27
chr18	51161470	27	13
chr18	51161499	60	37
chr18	51161523	48	34
chr18	51161560	1	1
chr18	51161577	1	1
chr18	51170325	51	21
chr18	51170475	59	23
chr18	51232055	3	2
chr18	51232059	3	0
chr18	51232067	13	10
chr18	51232069	13	9
chr18	51232089	13	7
chr18	51232096	10	7
chr18	51232985	5	4
chr18	51233001	10	7
chr18	51233011	10	9
chr18	51233019	10	10
chr18	51233024	42	38
chr18	51233055	37	24
chr18	51233115	42	37
chr18	51233118	42	38
chr18	51233947	64	53
chr18	51233981	64	44
chr18	51234058	48	45
chr18	51234416	7	6
chr18	51234598	82	48
chr18	51277074	739	0
chr18	51277081	733	1
chr18	51277359	1	0
chr18	51277371	1	0
chr18	51277373	1	0
chr18	51277521	156	0
chr18	51277525	156	155
chr18	51277527	155	155
chr18	51277539	155	155
chr18	51277543	156	156
chr18	51277547	155	155
chr18	51277615	247	0
chr18	51277622	248	0
chr18	51277628	248	0
chr18	51277636	246	1
chr18	51277639	303	2
chr18	51277781	1	0
chr18	51277801	19	0
chr18	51369761	46	28
chr18	51437647	6	6
chr18	51554123	38	13
chr18	51554273	43	16
chr18	51559863	7	7
chr18	51559870	7	4
chr18	51559875	27	18
chr18	51559879	27	22
chr18	51559908	48	27
chr18	51559969	1	1
chr18	51560064	62	50
chr18	51564700	20	14
chr18	51564726	21	11
chr18	51564742	40	37
chr18	51564749	40	30
chr18	51564763	47	35
chr18	51564784	9	7
chr18	51564787	8	5
chr18	51564803	1	0
chr18	51564808	1	1
chr18	51564823	1	1
chr18	51564849	5	5
chr18	51564857	47	6
chr18	51564874	43	40
chr18	51564884	43	40
chr18	51606296	34	16
chr18	51625294	52	15
chr18	51625444	51	17
chr18	51689901	8	7
chr18	51689932	15	1
chr18	51690013	65	62
chr18	51739635	11	11
chr18	51739740	41	34
chr18	51786500	87	3
chr18	51786504	87	2
chr18	51786772	10	1
chr18	51786805	12	5
chr18	51786910	70	28
chr18	51787060	11	2
chr18	51821677	83	46
chr18	51821695	83	41
chr18	51821716	1	0
chr18	51821752	105	55
chr18	51833785	20	5
chr18	51833795	20	4
chr18	51833837	1	0
chr18	51834400	59	27
chr18	51834456	1	1
chr18	51834549	57	20
chr18	51838813	13	10
chr18	51838825	13	9
chr18	51838862	22	0
chr18	51838868	22	0
chr18	51852874	48	23
chr18	51853024	47	14
chr18	51858614	11	8
chr18	51858621	11	5
chr18	51858630	27	14
chr18	51858659	45	22
chr18	51858720	1	1
chr18	51858815	48	30
chr18	51967605	56	21
chr18	51967755	81	46
chr18	51968081	46	36
chr18	51968142	1	1
chr18	51968205	45	33
chr18	51968213	48	41
chr18	51968237	70	56
chr18	51968266	22	18
chr18	51968270	22	14
chr18	51968289	47	28
chr18	51968421	40	33
chr18	51968445	51	38
chr18	51968483	11	8
chr18	51968490	11	8
chr18	51974141	3	2
chr18	51974187	4201	2322
chr18	51974189	4179	99
chr18	51974337	42	17
chr18	52024927	112	0
chr18	52024938	113	113
chr18	52039267	5	0
chr18	52039279	5	0
chr18	52153904	15	0
chr18	52153927	150	134
chr18	52153934	150	135
chr18	52153951	133	133
chr18	52154008	9	4
chr18	52154054	33	13
chr18	52154066	33	13
chr18	52179987	56	20
chr18	52180137	37	14
chr18	52194380	3	2
chr18	52194415	14	8
chr18	52194420	4	0
chr18	52194443	39	14
chr18	52194463	78	55
chr18	52194471	43	42
chr18	52194473	43	36
chr18	52194480	45	42
chr18	52194487	46	40
chr18	52194528	20	16
chr18	52200281	45	17
chr18	52200401	64	20
chr18	52200431	63	10
chr18	52207241	11	9
chr18	52207293	24	10
chr18	52217942	50	31
chr18	52218092	55	19
chr18	52218784	8	2
chr18	52218836	14	0
chr18	52222029	2	2
chr18	52222062	2	2
chr18	52261521	48	11
chr18	52261671	59	17
chr18	52360373	50	16
chr18	52364479	7	5
chr18	52364491	15	9
chr18	52364514	38	26
chr18	52364537	30	22
chr18	52364608	76	68
chr18	52364624	75	52
chr18	52364634	75	74
chr18	52364683	5	4
chr18	52364695	15	9
chr18	52364718	10	8
chr18	52366825	125	62
chr18	52366922	16	13
chr18	52366948	59	44
chr18	52366951	41	29
chr18	52366980	42	25
chr18	52415320	70	47
chr18	52415328	70	45
chr18	52415330	70	51
chr18	52415346	69	41
chr18	52415354	69	38
chr18	52415440	7	5
chr18	52415463	10	6
chr18	52415475	17	14
chr18	52415499	35	17
chr18	52415619	4	2
chr18	52415642	7	4
chr18	52415665	3	0
chr18	52415677	38	1
chr18	52415708	71	23
chr18	52415734	5	0
chr18	52415752	5	5
chr18	52415760	5	5
chr18	52415831	1	0
chr18	52415883	27	12
chr18	52415886	27	21
chr18	52415895	26	16
chr18	52415909	26	24
chr18	52421406	7	7
chr18	52421661	46	13
chr18	52428168	35	15
chr18	52428317	53	25
chr18	52498364	5	5
chr18	52498469	38	28
chr18	52520861	111	111
chr18	52538664	45	14
chr18	52538919	4	4
chr18	52547873	2	1
chr18	52547877	2	1
chr18	52547885	30	28
chr18	52547887	30	29
chr18	52547907	30	11
chr18	52547914	28	18
chr18	52548893	46	45
chr18	52548924	45	30
chr18	52548987	37	32
chr18	52549816	61	50
chr18	52549850	62	42
chr18	52549886	1	1
chr18	52549892	1	1
chr18	52549927	48	44
