chr	pos	N	X
chr18	32117841	19	1
chr18	32125126	24	12
chr18	32125184	50	37
chr18	32125194	49	29
chr18	32125204	50	26
chr18	32125217	50	37
chr18	32126416	17	10
chr18	32126430	17	10
chr18	32126442	16	9
chr18	32126499	1	0
chr18	32126541	1	0
chr18	32126577	11	4
chr18	32126583	11	4
chr18	32126597	53	12
chr18	32126624	84	3
chr18	32126736	82	16
chr18	32126756	82	16
chr18	32128067	45	12
chr18	32128181	21	0
chr18	32131216	17	0
chr18	32131243	18	0
chr18	32131328	11	3
chr18	32131529	3	2
chr18	32132530	42	0
chr18	32132576	2	0
chr18	32132589	27	0
chr18	32132617	28	0
chr18	32135496	1	0
chr18	32138149	5	2
chr18	32140541	9	0
chr18	32140591	11	1
chr18	32144610	15	4
chr18	32144679	1	0
chr18	32144763	40	9
chr18	32149077	1	0
chr18	32149257	1	0
chr18	32149803	40	7
chr18	32149822	40	7
chr18	32149876	43	0
chr18	32149901	43	0
chr18	32153292	27	5
chr18	32153306	27	5
chr18	32153426	20	0
chr18	32153439	20	6
chr18	32153511	1	0
chr18	32158520	11	0
chr18	32158629	34	0
chr18	32183068	5	0
chr18	32200326	14	6
chr18	32203465	20	7
chr18	32203720	3	2
chr18	32209281	2	0
chr18	32209285	2	1
chr18	32209304	13	10
chr18	32209333	35	23
chr18	32209368	5	4
chr18	32209371	5	4
chr18	32209386	1	0
chr18	32209393	1	0
chr18	32209397	1	0
chr18	32209431	17	10
chr18	32209439	18	9
chr18	32209455	18	10
chr18	32209457	18	11
chr18	32209465	18	6
chr18	32209514	4	4
chr18	32209526	7	4
chr18	32209549	3	1
chr18	32216782	10	4
chr18	32216814	10	4
chr18	32219239	2	1
chr18	32219269	1	0
chr18	32219300	1	0
chr18	32219319	16	9
chr18	32219335	15	13
chr18	32227260	43	0
chr18	32227277	76	0
chr18	32227286	75	0
chr18	32227288	76	0
chr18	32227305	33	2
chr18	32227320	6	0
chr18	32227323	6	0
chr18	32227334	6	0
chr18	32227350	6	0
chr18	32227379	1	0
chr18	32227382	1	1
chr18	32227388	1	0
chr18	32227458	1	0
chr18	32227460	1	0
chr18	32227476	1	0
chr18	32227480	23	0
chr18	32227490	23	0
chr18	32227510	22	0
chr18	32227517	7	0
chr18	32227520	7	0
chr18	32227523	7	0
chr18	32227527	7	0
chr18	32227530	7	0
chr18	32227533	7	0
chr18	32227536	7	0
chr18	32227545	7	0
chr18	32227622	1	0
chr18	32227627	1	1
chr18	32227629	1	0
chr18	32227640	1	0
chr18	32227643	1	1
chr18	32227724	1	0
chr18	32227741	1	0
chr18	32227744	1	0
chr18	32227822	8	0
chr18	32227825	8	0
chr18	32227828	9	1
chr18	32227835	8	0
chr18	32227840	9	0
chr18	32227851	29	0
chr18	32227855	29	0
chr18	32227876	42	0
chr18	32227907	39	0
chr18	32227924	17	0
chr18	32227928	18	0
chr18	32227944	6	0
chr18	32227949	6	0
chr18	32228028	44	0
chr18	32243031	11	9
chr18	32243097	4	0
chr18	32292686	5	2
chr18	32292732	30	28
chr18	32292814	34	0
chr18	32292824	34	0
chr18	32292843	33	0
chr18	32307396	5	0
chr18	32307531	1	0
chr18	32313230	4	0
chr18	32313233	4	0
chr18	32313273	2	0
chr18	32322595	17	0
chr18	32322601	17	0
chr18	32322606	17	0
chr18	32322609	17	0
chr18	32322622	27	0
chr18	32322628	27	0
chr18	32322630	10	0
chr18	32322636	10	0
chr18	32322648	13	0
chr18	32322652	3	0
chr18	32322654	3	0
chr18	32322656	3	0
chr18	32322665	3	0
chr18	32322672	4	0
chr18	32322678	4	0
chr18	32322681	4	0
chr18	32322685	1	0
chr18	32322708	1	0
chr18	32322713	1	0
chr18	32322716	1	0
chr18	32322721	1	0
chr18	32322725	1	0
chr18	32322728	1	0
chr18	32322731	1	0
chr18	32322750	17	0
chr18	32322768	17	0
chr18	32322773	17	0
chr18	32322832	3	0
chr18	32322835	3	0
chr18	32322844	3	0
chr18	32322858	3	0
chr18	32322866	17	0
chr18	32322875	14	0
chr18	32322878	14	0
chr18	32322884	14	0
chr18	32322889	14	0
chr18	32322900	14	0
chr18	32322921	18	0
chr18	32322938	44	0
chr18	32322953	44	0
chr18	32322955	44	0
chr18	32322962	78	0
chr18	32322984	53	0
chr18	32322987	53	0
chr18	32323005	2	0
chr18	32323007	2	0
chr18	32323011	2	0
chr18	32323046	27	0
chr18	32323057	11	0
chr18	32323070	11	0
chr18	32323118	1	0
chr18	32323131	2	0
chr18	32323135	1	0
chr18	32323141	1	0
chr18	32323155	3	0
chr18	32323169	8	0
chr18	32323176	6	0
chr18	32323182	5	0
chr18	32323184	4	0
chr18	32323191	4	0
chr18	32323198	4	0
chr18	32323202	4	0
chr18	32334589	18	2
chr18	32334643	24	23
chr18	32385455	19	6
chr18	32385605	12	3
chr18	32399640	35	23
chr18	32399643	35	4
chr18	32399655	35	0
chr18	32399674	25	11
chr18	32399754	2	0
chr18	32399911	13	0
chr18	32399930	77	0
chr18	32399939	78	0
chr18	32399943	78	0
chr18	32399961	65	0
chr18	32399971	58	0
chr18	32399998	86	0
chr18	32400014	28	0
chr18	32400022	56	0
chr18	32400102	14	0
chr18	32400130	14	0
chr18	32404377	20	0
chr18	32404528	3	2
chr18	32404623	1	0
chr18	32404635	3	0
chr18	32404646	3	3
chr18	32404806	1	0
chr18	32404813	1	0
chr18	32404818	1	0
chr18	32413745	4	0
chr18	32413748	4	0
chr18	32413770	4	0
chr18	32413805	9	6
chr18	32417946	55	37
chr18	32417949	55	19
chr18	32417968	55	18
chr18	32418064	2	0
chr18	32418086	2	0
chr18	32418263	35	21
chr18	32418835	10	10
chr18	32418866	12	11
chr18	32432077	12	6
chr18	32432227	25	10
chr18	32515674	43	22
chr18	32516083	31	8
chr18	32516156	22	0
chr18	32516160	21	0
chr18	32519221	1	0
chr18	32525175	2	0
chr18	32526879	11	7
chr18	32527029	24	13
chr18	32536674	40	0
chr18	32536706	40	0
chr18	32536775	24	0
chr18	32536781	25	0
chr18	32536790	1	0
chr18	32536810	1	0
chr18	32536814	2	1
chr18	32536816	3	0
chr18	32536834	7	0
chr18	32536978	14	0
chr18	32536999	14	0
chr18	32537002	14	0
chr18	32537004	13	0
chr18	32537008	13	0
chr18	32537017	38	0
chr18	32537019	38	0
chr18	32537029	39	0
chr18	32537031	39	0
chr18	32537035	39	9
chr18	32537040	39	0
chr18	32537044	38	0
chr18	32537050	75	0
chr18	32537053	36	0
chr18	32537088	1	0
chr18	32537101	3	2
chr18	32537110	2	0
chr18	32537133	2	0
chr18	32537174	34	0
chr18	32537207	34	0
chr18	32537232	17	0
chr18	32537281	2	0
chr18	32537297	2	0
chr18	32537375	19	0
chr18	32537380	19	0
chr18	32537735	26	0
chr18	32537745	26	0
chr18	32537755	26	0
chr18	32537797	3	0
chr18	32547984	29	0
chr18	32548043	4	0
chr18	32548056	4	3
chr18	32552370	39	0
chr18	32552408	1	0
chr18	32552470	37	8
chr18	32552481	36	8
chr18	32554718	3	1
chr18	32557423	1	0
chr18	32557433	1	0
chr18	32574730	1	0
chr18	32574873	1	0
chr18	32590435	84	25
chr18	32590539	27	20
chr18	32591177	19	7
chr18	32591219	14	0
chr18	32591395	13	5
chr18	32591402	13	1
chr18	32591412	16	6
chr18	32591646	15	0
chr18	32591671	15	0
chr18	32591701	36	0
chr18	32591714	36	0
chr18	32591730	50	0
chr18	32591752	31	4
chr18	32591784	17	3
chr18	32623112	13	8
chr18	32623262	11	4
chr18	32631932	10	0
chr18	32632097	15	0
chr18	32632324	2	0
chr18	32632347	1	0
chr18	32656228	25	9
chr18	32656378	13	7
chr18	32680373	19	6
chr18	32680385	19	6
chr18	32680426	8	5
chr18	32680431	8	3
chr18	32703007	3	0
chr18	32705048	22	22
chr18	32705116	16	4
chr18	32713404	13	13
chr18	32718908	1	0
chr18	32718926	2	0
chr18	32718930	2	0
chr18	32718959	22	22
chr18	32718971	20	14
chr18	32719061	13	5
chr18	32719067	13	3
chr18	32719088	11	1
chr18	32719140	12	6
chr18	32719148	13	9
chr18	32719162	1	1
chr18	32719178	2	1
chr18	32719234	3	1
chr18	32719250	2	0
chr18	32719257	2	0
chr18	32719290	5	5
chr18	32719292	5	5
chr18	32719298	4	4
chr18	32719300	5	5
chr18	32719323	10	5
chr18	32719349	29	19
chr18	32719362	50	36
chr18	32719368	25	10
chr18	32719374	25	12
chr18	32719378	25	10
chr18	32719387	25	10
chr18	32719402	31	7
chr18	32719404	31	7
chr18	32719429	46	18
chr18	32719439	15	11
chr18	32719448	15	9
chr18	32719455	15	11
chr18	32719467	12	0
chr18	32719484	12	1
chr18	32719486	12	8
chr18	32719489	11	8
chr18	32719492	10	8
chr18	32719501	10	1
chr18	32727474	10	3
chr18	32727617	18	18
chr18	32742128	3	2
chr18	32742383	11	6
chr18	32759975	34	33
chr18	32760084	33	33
chr18	32762030	1	1
chr18	32762048	1	0
chr18	32762184	13	12
chr18	32764182	15	9
chr18	32764257	18	6
chr18	32801257	13	12
chr18	32801325	14	0
chr18	32817440	16	4
chr18	32817590	15	7
chr18	32842488	26	13
chr18	32842504	26	12
chr18	32842508	26	14
chr18	32842522	26	12
chr18	32842542	5	1
chr18	32842547	5	2
chr18	32842557	47	31
chr18	32842588	70	50
chr18	32842625	20	11
chr18	32842629	20	6
chr18	32842643	50	29
chr18	32842653	30	21
chr18	32842691	10	3
chr18	32842702	36	23
chr18	32842722	27	16
chr18	32842736	27	17
chr18	32842771	12	5
chr18	32922116	18	6
chr18	32922168	12	9
chr18	32970734	6	3
chr18	32970747	7	3
chr18	32976188	5	0
chr18	32976218	5	0
chr18	32976321	21	0
chr18	32976355	21	0
chr18	32980593	9	6
chr18	32980742	11	5
chr18	32996958	21	0
chr18	32996963	21	0
chr18	32996979	63	0
chr18	32996986	64	0
chr18	32997000	43	0
chr18	32997006	43	0
chr18	32997012	70	0
chr18	32997017	27	0
chr18	32997019	27	0
chr18	32997036	27	0
chr18	32997045	27	0
chr18	32997071	42	0
chr18	32997075	42	0
chr18	32997082	42	0
chr18	32997091	42	0
chr18	32997093	42	0
chr18	32997101	106	0
chr18	32997124	62	0
chr18	32997211	2	0
chr18	32997231	2	0
chr18	32997238	2	0
chr18	33098865	16	0
chr18	33098872	16	0
chr18	33098874	16	0
chr18	33098880	18	0
chr18	33098890	18	0
chr18	33098894	17	0
chr18	33098900	15	0
chr18	33098906	15	1
chr18	33098910	14	0
chr18	33098912	16	5
chr18	33098918	14	0
chr18	33098923	15	0
chr18	33098933	3	0
chr18	33098935	3	0
chr18	33098938	3	0
chr18	33098945	3	0
chr18	33098951	3	0
chr18	33098953	3	0
chr18	33098963	33	0
chr18	33098973	30	0
chr18	33098979	30	0
chr18	33098990	30	0
chr18	33098993	30	0
chr18	33098997	30	0
chr18	33099031	21	0
chr18	33099039	21	0
chr18	33099041	20	0
chr18	33099044	21	0
chr18	33099062	22	0
chr18	33099083	1	0
chr18	33099095	58	0
chr18	33099102	57	0
chr18	33099120	59	0
chr18	33099125	60	0
chr18	33099138	1	0
chr18	33099141	1	0
chr18	33099151	1	0
chr18	33113086	22	0
chr18	33113108	22	5
chr18	33113156	16	9
chr18	33134000	1	0
chr18	33136630	11	7
chr18	33136885	3	1
chr18	33171117	9	1
chr18	33171120	9	1
chr18	33171141	26	18
chr18	33171149	26	16
chr18	33171151	26	18
chr18	33171167	26	14
chr18	33171175	26	13
chr18	33171237	8	4
chr18	33171240	8	3
chr18	33171263	15	4
chr18	33171286	6	2
chr18	33171323	80	62
chr18	33171329	70	58
chr18	33171347	91	71
chr18	33171355	21	12
chr18	33171357	21	10
chr18	33171373	21	11
chr18	33171381	21	9
chr18	33171443	9	6
chr18	33171446	9	4
chr18	33171469	12	4
chr18	33171492	3	2
chr18	33171529	7	2
chr18	33171532	7	5
chr18	33171553	16	10
chr18	33171561	16	8
chr18	33171563	16	9
chr18	33171579	16	6
chr18	33171587	16	7
chr18	33171649	10	2
chr18	33171652	11	4
chr18	33171675	15	1
chr18	33171698	4	2
chr18	33171735	8	2
chr18	33171738	8	3
chr18	33171759	15	12
chr18	33171767	15	10
chr18	33171769	15	11
chr18	33171785	14	9
chr18	33171793	15	9
chr18	33171856	10	6
chr18	33171894	30	25
chr18	33177443	8	5
chr18	33177698	17	6
chr18	33180366	11	3
chr18	33180389	11	3
chr18	33180425	7	5
chr18	33180428	7	4
chr18	33180449	7	6
chr18	33180457	7	6
chr18	33180459	8	6
chr18	33180475	8	4
chr18	33180483	8	6
chr18	33180545	11	3
chr18	33180548	11	2
chr18	33180571	16	2
chr18	33180594	5	1
chr18	33180630	5	1
chr18	33180633	5	2
chr18	33180654	18	11
chr18	33180662	18	11
chr18	33180664	18	9
chr18	33180680	18	6
chr18	33180688	18	7
chr18	33180750	6	2
chr18	33180753	6	2
chr18	33180776	14	4
chr18	33180799	8	4
chr18	33180836	8	3
chr18	33180839	8	3
chr18	33180860	14	11
chr18	33180868	14	8
chr18	33180870	14	10
chr18	33180886	13	9
chr18	33180894	14	12
chr18	33180957	1	0
chr18	33180995	34	21
chr18	33186544	2	2
chr18	33186799	12	5
chr18	33189467	5	1
chr18	33189490	6	3
chr18	33189526	6	2
chr18	33189529	6	2
chr18	33189550	17	13
chr18	33189558	17	11
chr18	33189560	17	14
chr18	33189576	16	10
chr18	33189584	15	9
chr18	33189646	7	3
chr18	33189649	6	1
chr18	33189672	12	0
chr18	33189695	5	1
chr18	33189731	11	4
chr18	33189734	11	4
chr18	33189755	18	12
chr18	33189763	18	12
chr18	33189765	18	12
chr18	33189781	18	11
chr18	33189789	16	9
chr18	33189823	2	2
chr18	33189827	2	2
chr18	33189836	2	2
chr18	33189851	10	7
chr18	33189854	8	1
chr18	33189877	14	3
chr18	33189900	5	2
chr18	33189937	8	2
chr18	33189940	8	3
chr18	33189961	19	15
chr18	33189969	19	7
chr18	33189971	19	10
chr18	33189987	19	12
chr18	33189995	18	12
chr18	33190058	1	0
chr18	33190096	22	14
chr18	33195645	1	1
chr18	33195900	7	4
chr18	33200377	2	0
chr18	33203345	18	10
chr18	33203495	15	6
chr18	33203586	10	9
chr18	33203602	9	0
chr18	33203743	8	0
chr18	33203747	7	0
chr18	33203760	31	11
chr18	33203767	30	10
chr18	33203770	30	11
chr18	33203852	6	2
chr18	33203877	6	3
chr18	33203903	29	14
chr18	33203918	29	10
chr18	33203934	28	12
chr18	33203955	8	4
chr18	33203972	31	14
chr18	33203979	23	8
chr18	33203982	23	11
chr18	33204019	1	1
chr18	33204064	10	0
chr18	33204089	10	1
chr18	33204134	13	6
chr18	33204146	13	6
chr18	33204167	32	15
chr18	33204171	20	6
chr18	33204185	20	6
chr18	33209799	25	14
chr18	33210046	1	1
chr18	33215525	7	0
chr18	33308323	43	13
chr18	33308354	65	10
chr18	33308367	23	1
chr18	33315849	29	2
chr18	33315953	26	13
chr18	33356956	16	3
chr18	33357029	21	6
chr18	33400891	2	2
chr18	33400950	3	0
chr18	33400952	3	1
chr18	33400967	12	6
chr18	33401073	3	0
chr18	33401076	3	0
chr18	33401250	35	19
chr18	33401356	22	22
chr18	33411421	1	0
chr18	33411561	20	0
chr18	33411694	6	6
chr18	33413693	25	19
chr18	33413820	15	7
chr18	33430939	17	0
chr18	33430943	17	0
chr18	33430968	17	0
chr18	33431018	20	0
chr18	33431033	20	0
chr18	33434927	26	14
chr18	33435077	19	8
chr18	33436101	18	9
chr18	33436111	18	9
chr18	33436153	16	8
chr18	33447137	19	7
chr18	33447286	16	8
chr18	33466651	11	3
chr18	33466801	27	14
chr18	33489646	6	1
chr18	33489656	6	3
chr18	33489661	6	3
chr18	33489681	18	9
chr18	33489695	18	8
chr18	33489715	28	15
chr18	33489726	10	6
chr18	33489788	20	9
chr18	33489792	20	8
chr18	33489820	26	4
chr18	33489849	26	12
chr18	33489860	9	1
chr18	33489870	9	1
chr18	33489875	9	1
chr18	33489895	19	6
chr18	33489909	18	9
chr18	33489929	30	17
chr18	33489940	10	9
chr18	33490002	23	11
chr18	33490006	23	11
chr18	33490043	17	10
chr18	33490063	34	23
chr18	33490067	17	15
chr18	33490084	17	17
chr18	33490109	22	6
chr18	33490123	22	9
chr18	33490143	31	14
chr18	33490154	8	5
chr18	33490202	49	28
chr18	33490220	23	14
chr18	33490257	12	9
chr18	33490277	12	6
chr18	33490288	8	3
chr18	33490298	8	4
chr18	33490303	8	2
chr18	33490323	34	7
chr18	33490357	35	10
chr18	33554601	32	14
chr18	33554608	33	11
chr18	33554611	33	14
chr18	33554718	12	2
chr18	33554744	13	1
chr18	33554759	13	1
chr18	33554766	13	0
chr18	33554775	13	1
chr18	33554800	10	6
chr18	33554813	39	18
chr18	33554820	29	9
chr18	33554823	29	11
chr18	33554930	11	1
chr18	33554975	14	7
chr18	33554987	14	6
chr18	33555008	29	15
chr18	33555012	15	6
chr18	33555025	56	18
chr18	33555032	41	11
chr18	33555035	41	11
chr18	33555117	11	3
chr18	33555142	11	3
chr18	33555187	11	3
chr18	33555199	11	2
chr18	33555224	26	12
chr18	33555238	25	15
chr18	33560844	28	13
chr18	33561073	1	0
chr18	33561091	1	0
chr18	33575730	46	4
chr18	33578488	12	5
chr18	33578638	20	6
chr18	33592528	1	0
chr18	33592537	1	0
chr18	33623565	9	0
chr18	33623572	9	0
chr18	33623578	29	0
chr18	33623580	28	0
chr18	33623583	30	0
chr18	33623586	30	1
chr18	33623589	29	0
chr18	33623592	30	0
chr18	33623609	23	0
chr18	33623631	12	0
chr18	33623633	12	2
chr18	33623636	12	2
chr18	33623646	15	0
chr18	33623652	5	0
chr18	33623657	5	0
chr18	33623659	5	0
chr18	33623669	5	0
chr18	33623675	5	0
chr18	33623723	1	0
chr18	33623726	1	0
chr18	33623737	5	0
chr18	33623746	7	0
chr18	33623748	4	0
chr18	33623754	5	0
chr18	33623759	5	0
chr18	33623772	1	0
chr18	33623775	1	0
chr18	33623802	1	0
chr18	33623806	1	0
chr18	33623835	2	0
chr18	33623844	2	0
chr18	33623894	1	0
chr18	33623938	1	0
chr18	33623947	1	0
chr18	33623949	1	0
chr18	33623952	1	0
chr18	33623990	3	0
chr18	33623992	3	0
chr18	33624001	4	0
chr18	33624006	4	0
chr18	33624021	1	0
chr18	33624090	18	0
chr18	33624093	18	0
chr18	33624095	18	0
chr18	33624097	18	0
chr18	33624137	2	0
chr18	33711707	96	53
chr18	33711847	14	14
chr18	33717346	7	3
chr18	33717350	7	2
chr18	33717358	7	1
chr18	33717362	7	2
chr18	33744362	16	6
chr18	33744414	16	8
chr18	33787903	20	10
chr18	33788053	18	8
chr18	33794808	14	11
chr18	33794940	10	7
chr18	33794964	34	23
chr18	33794993	44	28
chr18	33794997	44	30
chr18	33795002	21	13
chr18	33795009	21	11
chr18	33795016	43	32
chr18	33795148	15	11
chr18	33795172	26	17
chr18	33795210	19	12
chr18	33795217	19	13
chr18	33800806	21	7
chr18	33800956	16	8
chr18	33810529	26	9
chr18	33810552	42	8
chr18	33810580	17	8
chr18	33842782	1	0
chr18	33842878	12	12
chr18	33885528	15	15
chr18	33885566	7	7
chr18	33902564	8	1
chr18	33902714	19	8
chr18	33935433	7	3
chr18	33935440	7	2
chr18	33935463	7	2
chr18	33935538	14	3
chr18	33937326	32	13
chr18	33937383	23	8
chr18	33937417	23	11
chr18	33946109	23	18
chr18	33946178	8	6
chr18	33949138	4	0
chr18	33949304	3	0
chr18	33949328	3	0
chr18	33949450	27	0
chr18	33954173	24	0
chr18	33954184	24	0
chr18	33954327	7	0
chr18	33954339	7	0
chr18	33954350	7	0
chr18	33954367	36	0
chr18	33954371	36	0
chr18	33954375	36	0
chr18	33954394	34	0
chr18	33954397	57	7
chr18	33954400	58	0
chr18	33954410	23	0
chr18	33954412	23	0
chr18	33954429	57	17
chr18	33954437	34	1
chr18	33954453	71	0
chr18	33954455	70	0
chr18	33954462	70	0
chr18	33954474	37	0
chr18	33954479	37	0
chr18	33954508	29	0
chr18	33954512	29	0
chr18	33954533	29	0
chr18	33954555	25	0
chr18	33954559	24	0
chr18	33954564	25	0
chr18	33954566	25	0
chr18	33954576	24	0
chr18	33954582	72	0
chr18	33954603	48	0
chr18	33954612	46	0
chr18	33954635	29	0
chr18	33954641	29	0
chr18	33954644	30	0
chr18	33954648	30	9
chr18	33954657	30	9
chr18	33954661	30	0
chr18	33954666	30	0
chr18	33954669	30	0
chr18	33958212	10	10
chr18	33958372	4	4
chr18	33958392	4	4
chr18	33958401	4	4
chr18	33961893	1	0
chr18	33961908	1	0
chr18	33962095	11	10
chr18	33962099	10	8
chr18	33962147	18	18
chr18	33967790	1	1
chr18	33968302	4	4
chr18	33968309	4	4
chr18	33968405	19	19
chr18	33969834	64	61
chr18	33969871	33	31
chr18	33969875	33	31
chr18	33969896	33	31
chr18	33974532	1	0
chr18	33974545	1	0
chr18	33974567	1	0
chr18	33993971	11	11
chr18	34005406	3	3
chr18	34005588	21	1
chr18	34007402	6	6
chr18	34007494	3	2
chr18	34007527	2	2
chr18	34008569	7	0
chr18	34008580	14	0
chr18	34008592	14	7
chr18	34008597	14	0
chr18	34008643	1	0
chr18	34008660	1	0
chr18	34011215	38	37
chr18	34011294	59	44
chr18	34011300	58	44
chr18	34011321	59	45
chr18	34043592	8	2
chr18	34043617	28	0
chr18	34043620	30	0
chr18	34043688	4	1
chr18	34057782	11	0
chr18	34057813	11	5
chr18	34057865	2	0
chr18	34063489	17	6
chr18	34063639	14	6
chr18	34078079	4	4
chr18	34078128	20	0
chr18	34087868	7	0
chr18	34087887	5	0
chr18	34093947	3	0
chr18	34093994	2	0
chr18	34094106	10	9
chr18	34094114	29	24
chr18	34094148	19	4
chr18	34104076	25	0
chr18	34104102	54	0
chr18	34104107	54	0
chr18	34104113	29	0
chr18	34104131	29	0
chr18	34108522	13	0
chr18	34108683	2	0
chr18	34124284	8	3
chr18	34124434	17	5
chr18	34125642	35	2
chr18	34125668	35	3
chr18	34125673	35	2
chr18	34125761	29	0
chr18	34125765	29	0
chr18	34148050	5	5
chr18	34148081	5	4
chr18	34148219	10	2
chr18	34158258	19	0
chr18	34158310	3	0
chr18	34158331	3	0
chr18	34165494	3	0
chr18	34165501	3	0
chr18	34165523	3	0
chr18	34165566	19	0
chr18	34165588	19	0
chr18	34165590	19	0
chr18	34165600	19	0
chr18	34165679	24	0
chr18	34165697	24	0
chr18	34165713	24	0
chr18	34166011	8	0
chr18	34166017	10	0
chr18	34166020	11	0
chr18	34166028	11	0
chr18	34166030	10	0
chr18	34166045	9	0
chr18	34166093	2	0
chr18	34166111	2	0
chr18	34166115	14	0
chr18	34166123	14	0
chr18	34166132	14	0
chr18	34166137	14	0
chr18	34166167	1	0
chr18	34166175	1	0
chr18	34166213	13	0
chr18	34166225	13	0
chr18	34166234	13	0
chr18	34166241	13	0
chr18	34166245	13	0
chr18	34166264	8	0
chr18	34166270	8	0
chr18	34166275	8	0
chr18	34166370	14	4
chr18	34166382	14	0
chr18	34166398	43	0
chr18	34166405	30	22
chr18	34166422	30	22
chr18	34166450	2	0
chr18	34166457	2	1
chr18	34166459	1	0
chr18	34166541	5	0
chr18	34166563	5	0
chr18	34166567	5	0
chr18	34166569	5	0
chr18	34166622	3	0
chr18	34166624	1	0
chr18	34166631	1	0
chr18	34166643	16	0
chr18	34166670	14	0
chr18	34166675	15	0
chr18	34166680	15	0
chr18	34166683	44	0
chr18	34166696	44	0
chr18	34166716	53	3
chr18	34166721	23	0
chr18	34166729	24	0
chr18	34166733	24	0
chr18	34166748	24	0
chr18	34166766	3	0
chr18	34166771	3	0
chr18	34166816	16	0
chr18	34166822	16	0
chr18	34166828	41	0
chr18	34166834	25	0
chr18	34166836	25	0
chr18	34166845	45	0
chr18	34166847	46	1
chr18	34166856	46	0
chr18	34166858	45	0
chr18	34166862	46	1
chr18	34166878	21	0
chr18	34166897	13	0
chr18	34166905	13	0
chr18	34166918	15	0
chr18	34166927	13	0
chr18	34166934	20	0
chr18	34166948	18	0
chr18	34166954	18	0
chr18	34166959	18	0
chr18	34166967	18	0
chr18	34175586	11	2
chr18	34175695	9	0
chr18	34197320	1	0
chr18	34218137	2	0
chr18	34218145	3	0
chr18	34227276	1	0
chr18	34227418	7	0
chr18	34227447	7	0
chr18	34238740	27	0
chr18	34238834	26	0
chr18	34240337	35	1
chr18	34240347	45	0
chr18	34240463	16	0
chr18	34240488	16	16
chr18	34241067	19	7
chr18	34241073	19	11
chr18	34241132	43	4
chr18	34241149	43	14
chr18	34242991	4	2
chr18	34242995	4	2
chr18	34243003	4	2
chr18	34243007	4	2
chr18	34243347	1	0
chr18	34243349	1	0
chr18	34243357	1	0
chr18	34243361	1	0
chr18	34247063	3	1
chr18	34247102	6	0
chr18	34247107	9	3
chr18	34247131	8	5
chr18	34247133	8	4
chr18	34247141	8	6
chr18	34247145	5	1
chr18	34253334	33	0
chr18	34253404	5	1
chr18	34262968	7	0
chr18	34263105	3	0
chr18	34263121	3	0
chr18	34277378	11	5
chr18	34277395	41	5
chr18	34277425	31	0
chr18	34289071	33	10
chr18	34289108	1	0
chr18	34289144	19	16
chr18	34289159	19	16
chr18	34312419	12	7
chr18	34312478	12	2
chr18	34312490	29	10
chr18	34312493	16	10
chr18	34312645	6	0
chr18	34313213	49	15
chr18	34313252	12	9
chr18	34313268	12	9
chr18	34320500	11	4
chr18	34320510	11	1
chr18	34320577	4	1
chr18	34322978	11	8
chr18	34323008	26	16
chr18	34323014	15	8
chr18	34323037	44	13
chr18	34323054	28	14
chr18	34323069	49	9
chr18	34323077	16	2
chr18	34323097	21	4
chr18	34328708	13	11
chr18	34328820	99	60
chr18	34338868	2	0
chr18	34361865	8	0
chr18	34361906	1	0
chr18	34361930	22	4
chr18	34361958	23	4
chr18	34365838	16	7
chr18	34365985	29	15
chr18	34366090	5	4
chr18	34380139	67	24
chr18	34380165	67	24
chr18	34380209	5	0
chr18	34380228	5	0
chr18	34380427	77	0
chr18	34380452	77	0
chr18	34380460	77	0
chr18	34380485	3	0
chr18	34380491	3	0
chr18	34380511	3	0
chr18	34380527	17	0
chr18	34380535	17	0
chr18	34380544	17	0
chr18	34380546	16	0
chr18	34380548	17	0
chr18	34380552	17	0
chr18	34380561	16	0
chr18	34380607	2	0
chr18	34380621	2	0
chr18	34380629	6	0
chr18	34380633	33	4
chr18	34380652	32	0
chr18	34380656	33	0
chr18	34380664	50	0
chr18	34380673	32	0
chr18	34380678	32	0
chr18	34380687	32	0
chr18	34380689	32	0
chr18	34380701	30	5
chr18	34380708	21	5
chr18	34380714	21	0
chr18	34380721	21	0
chr18	34380757	20	0
chr18	34380770	21	0
chr18	34380780	22	0
chr18	34380784	22	0
chr18	34380790	25	0
chr18	34380794	3	0
chr18	34380797	3	0
chr18	34380799	3	0
chr18	34380806	24	0
chr18	34380812	24	0
chr18	34380817	24	1
chr18	34380821	23	0
chr18	34380830	22	0
chr18	34380837	22	0
chr18	34380886	59	3
chr18	34380890	59	3
chr18	34380893	59	0
chr18	34380897	59	0
chr18	34380905	59	3
chr18	34380909	59	0
chr18	34380911	59	3
chr18	34380916	104	0
chr18	34380920	104	21
chr18	34380937	46	4
chr18	34380943	46	0
chr18	34380945	46	0
chr18	34380950	46	0
chr18	34380964	39	0
chr18	34380969	59	0
chr18	34380975	59	0
chr18	34380985	59	0
chr18	34380995	58	0
chr18	34380999	20	1
chr18	34381063	3	1
chr18	34381069	3	0
chr18	34381090	1	0
chr18	34381092	2	0
chr18	34381096	2	0
chr18	34381103	1	0
chr18	34381112	1	0
chr18	34381115	1	0
chr18	34381121	1	0
chr18	34381138	1	0
chr18	34381185	1	0
chr18	34381192	1	0
chr18	34381213	1	0
chr18	34407338	53	33
chr18	34407372	53	39
chr18	34439721	19	5
chr18	34439871	12	4
chr18	34467828	2	2
